role_category_1,network_receiver_role_category,defender_role_category,raw_responsibility,n_passes,value,valued_responsibility,competition_name
ZDM,RS,LDM,0.4700096956523515,20,0.0001974034999999,9.278155895570182e-05,FIFA Men's World Cup
ZDM,RS,LS,0.2196151821816547,32,0.0030755684374999,0.0006754415227137,FIFA Men's World Cup
ZDM,RS,LW,0.1754122995726415,29,0.0011016899999999,0.0001932499763161,FIFA Men's World Cup
ZDM,RS,LWB,0.1956517833006177,14,0.0019772957142857,0.0003868614326126,FIFA Men's World Cup
ZDM,RS,LZM,0.3088642695558972,35,0.0035635888571428,0.0011006652693589,FIFA Men's World Cup
ZDM,RS,RB,0.0478075134524066,41,0.0024632082926829,0.0001177598635885,FIFA Men's World Cup
ZDM,RS,RCB-3,0.022169502026406,14,0.0019772957142857,4.3835661344660936e-05,FIFA Men's World Cup
ZDM,RS,RCB-4,0.1147962345656757,41,0.0024632082926829,0.0002827670369509,FIFA Men's World Cup
ZDM,RS,RDM,0.1704068663058885,20,0.0001974034999999,3.363891183281187e-05,FIFA Men's World Cup
ZDM,RS,RS,0.1570427600532313,32,0.0030755684374999,0.0004829957561576,FIFA Men's World Cup
ZDM,RS,RW,0.0425214513121797,29,0.0011016899999999,4.684545769611463e-05,FIFA Men's World Cup
ZDM,RS,RWB,0.0759624578170117,14,0.0019772957142857,0.0001502002422881,FIFA Men's World Cup
ZDM,RS,RZM,0.1536950690051441,35,0.0035635888571428,0.0005477060353045,FIFA Men's World Cup
ZDM,RS,ST,0.2152284889856948,23,0.0013154560869565,0.0002831236259226,FIFA Men's World Cup
ZDM,RS,ZDM,0.4014675147641005,35,0.0035635888571428,0.0014306651621181,FIFA Men's World Cup
ZDM,RS,ZOM,0.1237214262370929,26,0.0027421953846153,0.0003392683240053,FIFA Men's World Cup
ZDM,RW,CB-3,0.0748275563107447,29,0.0039042534482758,0.0002921457447522,FIFA Men's World Cup
ZDM,RW,GK,0.0098039215686274,102,0.0008346337254901,8.182683583236995e-06,FIFA Men's World Cup
ZDM,RW,LB,0.2902995690347079,73,-0.0003848042465753,-0.0001117085069435,FIFA Men's World Cup
ZDM,RW,LCB-3,0.1712467591987659,29,0.0039042534482758,0.0006685907501078,FIFA Men's World Cup
ZDM,RW,LCB-4,0.071408911718977,73,-0.0003848042465753,-2.747845247278785e-05,FIFA Men's World Cup
ZDM,RW,LDM,0.2936858678511029,51,0.0003964349019607,0.0001164273282288,FIFA Men's World Cup
ZDM,RW,LS,0.2990119345128908,54,0.0022346679629629,0.0006681923905995,FIFA Men's World Cup
ZDM,RW,LW,0.3616855191470765,70,-0.0002590201428571,-9.368383483884496e-05,FIFA Men's World Cup
ZDM,RW,LWB,0.2811192026555377,29,0.0039042534482758,0.0010975606163444,FIFA Men's World Cup
ZDM,RW,LZM,0.338312087944203,51,0.0012728325490195,0.0004306146372621,FIFA Men's World Cup
ZDM,RW,RB,0.0194222297879754,73,-0.0003848042465753,-7.4737565003755554e-06,FIFA Men's World Cup
ZDM,RW,RCB-3,0.0,29,0.0039042534482758,0.0,FIFA Men's World Cup
ZDM,RW,RCB-4,0.0141928092546686,73,-0.0003848042465753,-5.461453272030662e-06,FIFA Men's World Cup
ZDM,RW,RDM,0.1294288316919942,51,0.0003964349019607,5.131010620271006e-05,FIFA Men's World Cup
ZDM,RW,RS,0.1226782004733374,54,0.0022346679629629,0.0002741450443517,FIFA Men's World Cup
ZDM,RW,RW,0.0255270879009866,70,-0.0002590201428571,-6.612029954841065e-06,FIFA Men's World Cup
ZDM,RW,RWB,0.0427886222874561,29,0.0039042534482758,0.0001670576261127,FIFA Men's World Cup
ZDM,RW,RZM,0.1535355455045036,51,0.0012728325490195,0.0001954250397496,FIFA Men's World Cup
ZDM,RW,ST,0.1892660173143115,48,-0.0007404047916666,-0.0001401334661191,FIFA Men's World Cup
ZDM,RW,ZDM,0.1795679491070714,51,0.0012728325490195,0.0002285599303841,FIFA Men's World Cup
ZDM,RW,ZOM,0.2306789419796161,32,-0.000223410625,-5.153612660201198e-05,FIFA Men's World Cup
ZDM,RWB,CB-3,0.0,10,0.001640782,0.0,FIFA Men's World Cup
ZDM,RWB,GK,0.0,44,-0.0006221502272727,-0.0,FIFA Men's World Cup
ZDM,RWB,LB,0.1418956978579384,34,-0.0012877185294117,-0.0001827217193754,FIFA Men's World Cup
ZDM,RWB,LCB-3,0.0,10,0.001640782,0.0,FIFA Men's World Cup
ZDM,RWB,LCB-4,0.0529983090924761,34,-0.0012877185294117,-6.824690464587322e-05,FIFA Men's World Cup
ZDM,RWB,LDM,0.1807942672935819,15,0.001495382,0.000270356493014,FIFA Men's World Cup
ZDM,RWB,LS,0.2800781838303581,24,-0.0002052937499999,-5.7498300651721296e-05,FIFA Men's World Cup
ZDM,RWB,LW,0.3833531065287585,26,-2.625807692306933e-05,-1.0066115359929732e-05,FIFA Men's World Cup
ZDM,RWB,LWB,0.0945962602581217,10,0.001640782,0.0001552118410988,FIFA Men's World Cup
ZDM,RWB,LZM,0.2249725488220163,29,-0.0017174255172413,-0.0003863735960257,FIFA Men's World Cup
ZDM,RWB,RB,0.0,34,-0.0012877185294117,-0.0,FIFA Men's World Cup
ZDM,RWB,RCB-3,0.0,10,0.001640782,0.0,FIFA Men's World Cup
ZDM,RWB,RCB-4,0.0,34,-0.0012877185294117,-0.0,FIFA Men's World Cup
ZDM,RWB,RDM,0.0,15,0.001495382,0.0,FIFA Men's World Cup
ZDM,RWB,RS,0.1045767529900723,24,-0.0002052937499999,-2.1468953784154804e-05,FIFA Men's World Cup
ZDM,RWB,RW,0.040810407439933,26,-2.625807692306933e-05,-1.071602817819562e-06,FIFA Men's World Cup
ZDM,RWB,RWB,0.0051428141889081,10,0.001640782,8.438236950505269e-06,FIFA Men's World Cup
ZDM,RWB,RZM,0.1098409885670397,29,-0.0017174255172413,-0.000188643716604,FIFA Men's World Cup
ZDM,RWB,ST,0.1650305509725806,20,-0.0011223779999999,-0.0001852266597395,FIFA Men's World Cup
ZDM,RWB,ZDM,0.1326377818578313,29,-0.0017174255172413,-0.0002277955111129,FIFA Men's World Cup
ZDM,RWB,ZOM,0.2134989695396497,17,-0.0024961082352941,-0.0005329165360947,FIFA Men's World Cup
ZDM,RZM,CB-3,0.0320235397924381,75,0.0012674569333333,4.058845753980109e-05,FIFA Men's World Cup
ZDM,RZM,GK,0.0072735385450428,275,6.542359999999051e-05,4.758610763553955e-07,FIFA Men's World Cup
ZDM,RZM,LB,0.1084675898260644,200,-0.0003853389,-4.179678174922768e-05,FIFA Men's World Cup
ZDM,RZM,LCB-3,0.1119278603290033,75,0.0012674569333333,0.0001418637426071,FIFA Men's World Cup
ZDM,RZM,LCB-4,0.0642264401170779,200,-0.0003853389,-2.474894578563117e-05,FIFA Men's World Cup
ZDM,RZM,LDM,0.3162010590488619,131,-0.0009350274045801,-0.0002956566555679,FIFA Men's World Cup
ZDM,RZM,LS,0.2923630885371271,130,0.0004921135384615,0.0001438758340155,FIFA Men's World Cup
ZDM,RZM,LW,0.1528754797348302,194,-0.0007039886597938,-0.0001076226040938,FIFA Men's World Cup
ZDM,RZM,LWB,0.1558806417128795,75,0.0012674569333333,0.0001975720001114,FIFA Men's World Cup
ZDM,RZM,LZM,0.3608364334161156,144,0.000975556111111,0.0003520161877306,FIFA Men's World Cup
ZDM,RZM,RB,0.0121206442395168,200,-0.0003853389,-4.670555718546847e-06,FIFA Men's World Cup
ZDM,RZM,RCB-3,0.0230198858827554,75,0.0012674569333333,2.917671396664021e-05,FIFA Men's World Cup
ZDM,RZM,RCB-4,0.0158748810473179,200,-0.0003853389,-6.117209200404467e-06,FIFA Men's World Cup
ZDM,RZM,RDM,0.1413382671956807,131,-0.0009350274045801,-0.0001321551531438,FIFA Men's World Cup
ZDM,RZM,RS,0.1938280239642544,130,0.0004921135384615,9.538539472605536e-05,FIFA Men's World Cup
ZDM,RZM,RW,0.0742194936160307,194,-0.0007039886597938,-5.224968184132564e-05,FIFA Men's World Cup
ZDM,RZM,RWB,0.0126590412395289,75,0.0012674569333333,1.6044789588393367e-05,FIFA Men's World Cup
ZDM,RZM,RZM,0.1328051028129019,144,0.000975556111111,0.0001295588296358,FIFA Men's World Cup
ZDM,RZM,ST,0.218038892343096,145,-0.000317126,-6.91458017731988e-05,FIFA Men's World Cup
ZDM,RZM,ZDM,0.2111065977763421,144,0.000975556111111,0.0002059463315565,FIFA Men's World Cup
ZDM,RZM,ZOM,0.2638301633400417,88,0.0003137268181818,8.277059768505826e-05,FIFA Men's World Cup
ZDM,ST,CB-3,0.4022914610482009,15,-0.0029651913333333,-0.0011928711537741,FIFA Men's World Cup
ZDM,ST,GK,0.0119711524797905,90,-0.0015386207777777,-1.8419063939351888e-05,FIFA Men's World Cup
ZDM,ST,LB,0.056600278292518,75,-0.0012533066666666,-7.093750611920212e-05,FIFA Men's World Cup
ZDM,ST,LCB-3,0.1953753192115601,15,-0.0029651913333333,-0.0005793252032733,FIFA Men's World Cup
ZDM,ST,LCB-4,0.2659486069150988,75,-0.0012533066666666,-0.0003333151620374,FIFA Men's World Cup
ZDM,ST,LDM,0.2699601086627597,41,-0.0042674190243902,-0.0011520329035339,FIFA Men's World Cup
ZDM,ST,LS,0.1652688512652172,32,-0.0087823646875,-0.0014514513232953,FIFA Men's World Cup
ZDM,ST,LW,0.035517485277535,73,-0.0014013480821917,-4.9772359877948985e-05,FIFA Men's World Cup
ZDM,ST,LWB,0.0676180305302724,15,-0.0029651913333333,-0.0002005003981054,FIFA Men's World Cup
ZDM,ST,LZM,0.2406871689757308,49,0.000744659387755,0.0001792299598899,FIFA Men's World Cup
ZDM,ST,RB,0.0985646195735968,75,-0.0012533066666666,-0.000123531694809,FIFA Men's World Cup
ZDM,ST,RCB-3,0.0666666666666666,15,-0.0029651913333333,-0.0001976794222222,FIFA Men's World Cup
ZDM,ST,RCB-4,0.26373448367092,75,-0.0012533066666666,-0.0003305401866146,FIFA Men's World Cup
ZDM,ST,RDM,0.2869378710687269,41,-0.0042674190243902,-0.0012244841298167,FIFA Men's World Cup
ZDM,ST,RS,0.1410953972287582,32,-0.0087823646875,-0.0012391512341906,FIFA Men's World Cup
ZDM,ST,RW,0.0680189375738875,73,-0.0014013480821917,-9.531820772189074e-05,FIFA Men's World Cup
ZDM,ST,RWB,0.10664603415628,15,-0.0029651913333333,-0.0003162258962145,FIFA Men's World Cup
ZDM,ST,RZM,0.2230916541895911,49,0.000744659387755,0.000166127294622,FIFA Men's World Cup
ZDM,ST,ST,0.1412756306223209,58,0.0024579275862068,0.0003472452697653,FIFA Men's World Cup
ZDM,ST,ZDM,0.3077718361195757,49,0.000744659387755,0.000229185187053,FIFA Men's World Cup
ZDM,ST,ZOM,0.3535023498934694,28,0.0027926585714285,0.0009872113674501,FIFA Men's World Cup
ZDM,ZOM,CB-3,0.0585826162688879,18,-0.0004985605555555,-2.9206981712915697e-05,FIFA Men's World Cup
ZDM,ZOM,GK,0.0,31,4.017870967739647e-05,0.0,FIFA Men's World Cup
ZDM,ZOM,LB,0.0,13,0.0007861253846153,0.0,FIFA Men's World Cup
ZDM,ZOM,LCB-3,0.1402534537222994,18,-0.0004985605555555,-6.992483980637741e-05,FIFA Men's World Cup
ZDM,ZOM,LCB-4,0.0769230769230769,13,0.0007861253846153,6.047118343195028e-05,FIFA Men's World Cup
ZDM,ZOM,LDM,0.1055038531711437,8,0.0058678362499999,0.0006190793341523,FIFA Men's World Cup
ZDM,ZOM,LS,0.179531269286478,20,-4.984150000002023e-05,-8.948107758145627e-06,FIFA Men's World Cup
ZDM,ZOM,LW,0.1257372437067768,11,0.0002038518181817,2.563176574279337e-05,FIFA Men's World Cup
ZDM,ZOM,LWB,0.1074789155323798,18,-0.0004985605555555,-5.358474783833376e-05,FIFA Men's World Cup
ZDM,ZOM,LZM,0.3244925525449579,23,-0.0019868326086956,-0.0006447123846752,FIFA Men's World Cup
ZDM,ZOM,RB,0.032158723339837,13,0.0007861253846153,2.528078875426818e-05,FIFA Men's World Cup
ZDM,ZOM,RCB-3,0.192770060661359,18,-0.0004985605555555,-9.61075485378086e-05,FIFA Men's World Cup
ZDM,ZOM,RCB-4,0.0,13,0.0007861253846153,0.0,FIFA Men's World Cup
ZDM,ZOM,RDM,0.1307043120889935,8,0.0058678362499999,0.0007669515005071,FIFA Men's World Cup
ZDM,ZOM,RS,0.1884339392052463,20,-4.984150000002023e-05,-9.391830180902098e-06,FIFA Men's World Cup
ZDM,ZOM,RW,0.0990435099760269,11,0.0002038518181817,2.0190199587719403e-05,FIFA Men's World Cup
ZDM,ZOM,RWB,0.02666929748243,18,-0.0004985605555555,-1.329625976911714e-05,FIFA Men's World Cup
ZDM,ZOM,RZM,0.2014510586234978,23,-0.0019868326086956,-0.0004002495323294,FIFA Men's World Cup
ZDM,ZOM,ST,0.1065725597349941,11,0.0002038518181817,2.172501007026606e-05,FIFA Men's World Cup
ZDM,ZOM,ZDM,0.3500818585967927,23,-0.0019868326086956,-0.0006955540523728,FIFA Men's World Cup
ZDM,ZOM,ZOM,0.102139321770896,10,0.0054919949999999,0.0005609486444691,FIFA Men's World Cup
ZOM,CB-3,CB-3,0.0476178738129278,4,-0.0062863949999999,-0.0002993447638482,FIFA Men's World Cup
ZOM,CB-3,GK,0.0,8,-0.0069005262499999,-0.0,FIFA Men's World Cup
ZOM,CB-3,LB,0.0,4,-0.0075146575,-0.0,FIFA Men's World Cup
ZOM,CB-3,LCB-3,0.0,4,-0.0062863949999999,-0.0,FIFA Men's World Cup
ZOM,CB-3,LCB-4,0.0881031192394368,4,-0.0075146575,-0.000662064765766,FIFA Men's World Cup
ZOM,CB-3,LDM,0.0,1,-0.0199289,-0.0,FIFA Men's World Cup
ZOM,CB-3,LS,0.0,5,-0.0058075559999999,-0.0,FIFA Men's World Cup
ZOM,CB-3,LW,0.4215278170723167,3,-0.0087221433333333,-0.0036766260394918,FIFA Men's World Cup
ZOM,CB-3,LWB,0.0,4,-0.0062863949999999,-0.0,FIFA Men's World Cup
ZOM,CB-3,LZM,0.1499092037014603,7,-0.0050393299999999,-0.0007554419474888,FIFA Men's World Cup
ZOM,CB-3,RB,0.0,4,-0.0075146575,-0.0,FIFA Men's World Cup
ZOM,CB-3,RCB-3,0.169255572947726,4,-0.0062863949999999,-0.0010640073875007,FIFA Men's World Cup
ZOM,CB-3,RCB-4,0.05465079184957,4,-0.0075146575,-0.0004106819828533,FIFA Men's World Cup
ZOM,CB-3,RDM,0.6331092260631237,1,-0.0199289,-0.0126171704552893,FIFA Men's World Cup
ZOM,CB-3,RS,0.1420019414118024,5,-0.0058075559999999,-0.0008246842268577,FIFA Men's World Cup
ZOM,CB-3,RW,0.0,3,-0.0087221433333333,-0.0,FIFA Men's World Cup
ZOM,CB-3,RWB,0.2008345840554563,4,-0.0062863949999999,-0.0012625255250332,FIFA Men's World Cup
ZOM,CB-3,RZM,0.1669488597957411,7,-0.0050393299999999,-0.0008413103976344,FIFA Men's World Cup
ZOM,CB-3,ST,0.179079741672932,3,-0.0087221433333333,-0.0015619591749676,FIFA Men's World Cup
ZOM,CB-3,ZDM,0.1002578637932001,7,-0.0050393299999999,-0.0005052324607489,FIFA Men's World Cup
ZOM,CB-3,ZOM,0.3185499379994594,2,-0.0119105499999999,-0.0037941049640394,FIFA Men's World Cup
ZOM,GK,CB-3,0.0,5,-0.0093361939999999,-0.0,FIFA Men's World Cup
ZOM,GK,GK,0.0,11,-0.0050406409090909,-0.0,FIFA Men's World Cup
ZOM,GK,LB,0.0,6,-0.0014610133333333,-0.0,FIFA Men's World Cup
ZOM,GK,LCB-3,0.0132295044713967,5,-0.0093361939999999,-0.0001235132202688,FIFA Men's World Cup
ZOM,GK,LCB-4,0.0,6,-0.0014610133333333,-0.0,FIFA Men's World Cup
ZOM,GK,LDM,0.1299100382178058,6,-0.004350715,-0.0005652015519247,FIFA Men's World Cup
ZOM,GK,LS,0.2626811702529904,5,-0.0093361939999999,-0.0024524423656289,FIFA Men's World Cup
ZOM,GK,LW,0.1472444778778613,6,-0.0014610133333333,-0.0002151261454392,FIFA Men's World Cup
ZOM,GK,LWB,0.0,5,-0.0093361939999999,-0.0,FIFA Men's World Cup
ZOM,GK,LZM,0.1358665217213672,5,-0.0058685519999999,-0.0007973397477809,FIFA Men's World Cup
ZOM,GK,RB,0.1022003360918791,6,-0.0014610133333333,-0.0001493160537013,FIFA Men's World Cup
ZOM,GK,RCB-3,0.0,5,-0.0093361939999999,-0.0,FIFA Men's World Cup
ZOM,GK,RCB-4,0.0,6,-0.0014610133333333,-0.0,FIFA Men's World Cup
ZOM,GK,RDM,0.1704644154846784,6,-0.004350715,-0.0007416420894154,FIFA Men's World Cup
ZOM,GK,RS,0.1289471605071268,5,-0.0093361939999999,-0.0012038757062436,FIFA Men's World Cup
ZOM,GK,RW,0.1917584161095885,6,-0.0014610133333333,-0.0002801616027149,FIFA Men's World Cup
ZOM,GK,RWB,0.0,5,-0.0093361939999999,-0.0,FIFA Men's World Cup
ZOM,GK,RZM,0.1429494576718353,5,-0.0058685519999999,-0.0008389063257189,FIFA Men's World Cup
ZOM,GK,ST,0.1332329943560879,6,-0.0014610133333333,-0.0001946551811941,FIFA Men's World Cup
ZOM,GK,ZDM,0.1314811266876052,5,-0.0058685519999999,-0.0007716038289847,FIFA Men's World Cup
ZOM,GK,ZOM,0.0091547546726334,6,-0.004350715,-3.982972847554645e-05,FIFA Men's World Cup
ZOM,LB,CB-3,0.013953359070881,25,-0.0080918315999999,-0.0001129082318559,FIFA Men's World Cup
ZOM,LB,GK,0.0,54,-0.0074388422222221,-0.0,FIFA Men's World Cup
ZOM,LB,LB,0.0180313354485755,29,-0.0068759203448275,-0.0001239820262552,FIFA Men's World Cup
ZOM,LB,LCB-3,0.0219582023068653,25,-0.0080918315999999,-0.0001776820753058,FIFA Men's World Cup
ZOM,LB,LCB-4,0.062666327833647,29,-0.0068759203448275,-0.000430888678487,FIFA Men's World Cup
ZOM,LB,LDM,0.0878418146074568,23,-0.0097209665217391,-0.0008539073390079,FIFA Men's World Cup
ZOM,LB,LS,0.0331767263708235,35,-0.0077534085714285,-0.0002572327146154,FIFA Men's World Cup
ZOM,LB,LW,0.0235940549157127,25,-0.0062746063999999,-0.000148043407976,FIFA Men's World Cup
ZOM,LB,LWB,0.0217079532036461,25,-0.0080918315999999,-0.0001756571017045,FIFA Men's World Cup
ZOM,LB,LZM,0.1769952752854834,31,-0.0057456532258064,-0.0010169534743965,FIFA Men's World Cup
ZOM,LB,RB,0.1789118101689722,29,-0.0068759203448275,-0.0012301833554707,FIFA Men's World Cup
ZOM,LB,RCB-3,0.0686811799801666,25,-0.0080918315999999,-0.0005557565424887,FIFA Men's World Cup
ZOM,LB,RCB-4,0.0408133457564294,29,-0.0068759203448275,-0.0002806293144271,FIFA Men's World Cup
ZOM,LB,RDM,0.3933615911798362,23,-0.0097209665217391,-0.0038238548587972,FIFA Men's World Cup
ZOM,LB,RS,0.136846362090562,35,-0.0077534085714285,-0.0010610257568017,FIFA Men's World Cup
ZOM,LB,RW,0.3767161108029689,25,-0.0062746063999999,-0.0023637453198274,FIFA Men's World Cup
ZOM,LB,RWB,0.1383199458419069,25,-0.0080918315999999,-0.0011192617086738,FIFA Men's World Cup
ZOM,LB,RZM,0.2783523860095788,31,-0.0057456532258064,-0.0015993162845868,FIFA Men's World Cup
ZOM,LB,ST,0.0258150684462412,19,-0.0068593778947367,-0.0001770753098512,FIFA Men's World Cup
ZOM,LB,ZDM,0.197693395338937,31,-0.0057456532258064,-0.0011358776946497,FIFA Men's World Cup
ZOM,LB,ZOM,0.1326449126260739,21,-0.0114086561904761,-0.0015133002035666,FIFA Men's World Cup
ZOM,LCB-3,CB-3,0.0,6,-0.0064636466666666,-0.0,FIFA Men's World Cup
ZOM,LCB-3,GK,0.0,16,-0.0056703893749999,-0.0,FIFA Men's World Cup
ZOM,LCB-3,LB,0.0258108134564072,10,-0.0051944349999999,-0.0001340725927964,FIFA Men's World Cup
ZOM,LCB-3,LCB-3,0.0,6,-0.0064636466666666,-0.0,FIFA Men's World Cup
ZOM,LCB-3,LCB-4,0.0108255978433272,10,-0.0051944349999999,-5.623286433330332e-05,FIFA Men's World Cup
ZOM,LCB-3,LDM,0.0,6,-0.0055266116666666,-0.0,FIFA Men's World Cup
ZOM,LCB-3,LS,0.0,8,-0.0031597962499999,-0.0,FIFA Men's World Cup
ZOM,LCB-3,LW,0.0226411451986199,8,-0.0081809824999999,-0.0001852268126498,FIFA Men's World Cup
ZOM,LCB-3,LWB,0.0,6,-0.0064636466666666,-0.0,FIFA Men's World Cup
ZOM,LCB-3,LZM,0.0714618763756269,10,-0.0057566559999999,-0.000411381439409,FIFA Men's World Cup
ZOM,LCB-3,RB,0.0941944265541137,10,-0.0051944349999999,-0.0004892868260976,FIFA Men's World Cup
ZOM,LCB-3,RCB-3,0.234421208933429,6,-0.0064636466666666,-0.0015152158657185,FIFA Men's World Cup
ZOM,LCB-3,RCB-4,0.0080334136764879,10,-0.0051944349999999,-4.172904517062736e-05,FIFA Men's World Cup
ZOM,LCB-3,RDM,0.4066734826277901,6,-0.0055266116666666,-0.0022475264136146,FIFA Men's World Cup
ZOM,LCB-3,RS,0.2259305868000807,8,-0.0031597962499999,-0.0007138946209311,FIFA Men's World Cup
ZOM,LCB-3,RW,0.0411808341460985,8,-0.0081809824999999,-0.0003368996834846,FIFA Men's World Cup
ZOM,LCB-3,RWB,0.0398498258642278,6,-0.0064636466666666,-0.0002575751941145,FIFA Men's World Cup
ZOM,LCB-3,RZM,0.4671010339520721,10,-0.0057566559999999,-0.0026889399697063,FIFA Men's World Cup
ZOM,LCB-3,ST,0.1396197252815332,8,-0.0081809824999999,-0.001142226529183,FIFA Men's World Cup
ZOM,LCB-3,ZDM,0.1115013865453085,10,-0.0057566559999999,-0.0006418751258643,FIFA Men's World Cup
ZOM,LCB-3,ZOM,0.060917553105394,8,-0.0024570199999999,-0.000149675646331,FIFA Men's World Cup
ZOM,LCB-4,CB-3,0.0695515916059566,15,-0.0078250193333333,-0.0005442425489807,FIFA Men's World Cup
ZOM,LCB-4,GK,0.0063953819450611,43,-0.0091613430232557,-5.859028776344184e-05,FIFA Men's World Cup
ZOM,LCB-4,LB,0.0085798564616021,28,-0.0098772307142856,-8.474522176669979e-05,FIFA Men's World Cup
ZOM,LCB-4,LCB-3,0.057051974648176,15,-0.0078250193333333,-0.0004464328046268,FIFA Men's World Cup
ZOM,LCB-4,LCB-4,0.0490280910160812,28,-0.0098772307142856,-0.0004842617664468,FIFA Men's World Cup
ZOM,LCB-4,LDM,0.0648116141319326,10,-0.0048227719999999,-0.0003125716379102,FIFA Men's World Cup
ZOM,LCB-4,LS,0.1392998774488188,20,-0.0086719424999999,-0.0012080005274932,FIFA Men's World Cup
ZOM,LCB-4,LW,0.0513741547355496,25,-0.0091666483999999,-0.0004709288133079,FIFA Men's World Cup
ZOM,LCB-4,LWB,0.0227549275153193,15,-0.0078250193333333,-0.0001780577477359,FIFA Men's World Cup
ZOM,LCB-4,LZM,0.1365862805586184,33,-0.0104760615151514,-0.0014308862772578,FIFA Men's World Cup
ZOM,LCB-4,RB,0.0200493469708018,28,-0.0098772307142856,-0.0001980320257013,FIFA Men's World Cup
ZOM,LCB-4,RCB-3,0.0443492305335541,15,-0.0078250193333333,-0.0003470335863435,FIFA Men's World Cup
ZOM,LCB-4,RCB-4,0.0155814546480429,28,-0.0098772307142856,-0.0001539016224228,FIFA Men's World Cup
ZOM,LCB-4,RDM,0.5028598260014754,10,-0.0048227719999999,-0.0024251782887647,FIFA Men's World Cup
ZOM,LCB-4,RS,0.111854850275611,20,-0.0086719424999999,-0.0009699988299362,FIFA Men's World Cup
ZOM,LCB-4,RW,0.1357853939307174,25,-0.0091666483999999,-0.0012446969640183,FIFA Men's World Cup
ZOM,LCB-4,RWB,0.0817452626378894,15,-0.0078250193333333,-0.0006396582605498,FIFA Men's World Cup
ZOM,LCB-4,RZM,0.1715173487215051,33,-0.0104760615151514,-0.0017968262961221,FIFA Men's World Cup
ZOM,LCB-4,ST,0.1332759945737779,23,-0.0095869086956521,-0.001277704791301,FIFA Men's World Cup
ZOM,LCB-4,ZDM,0.1303354034944325,33,-0.0104760615151514,-0.0013654017046097,FIFA Men's World Cup
ZOM,LCB-4,ZOM,0.1159855580665258,11,-0.0079051509090908,-0.000916883339791,FIFA Men's World Cup
ZOM,LDM,CB-3,0.0267503424416596,28,-0.0111034667857142,-0.0002970215388074,FIFA Men's World Cup
ZOM,LDM,GK,0.0,72,-0.009911716111111,-0.0,FIFA Men's World Cup
ZOM,LDM,LB,0.0269235570920083,44,-0.0091533293181818,-0.00024644018448,FIFA Men's World Cup
ZOM,LDM,LCB-3,0.0873405620598701,28,-0.0111034667857142,-0.0009697830298773,FIFA Men's World Cup
ZOM,LDM,LCB-4,0.0234955670147353,44,-0.0091533293181818,-0.0002150626624032,FIFA Men's World Cup
ZOM,LDM,LDM,0.2239807194983712,35,-0.0123028931428571,-0.0027556108580487,FIFA Men's World Cup
ZOM,LDM,LS,0.0728540875064489,38,-0.012741679736842,-0.000928283450527,FIFA Men's World Cup
ZOM,LDM,LW,0.0432737973499002,44,-0.0090958854545454,-0.0003936135038779,FIFA Men's World Cup
ZOM,LDM,LWB,0.033429852124004,28,-0.0111034667857142,-0.0003711872527102,FIFA Men's World Cup
ZOM,LDM,LZM,0.1073281227814487,37,-0.0076497918918918,-0.0008210378034255,FIFA Men's World Cup
ZOM,LDM,RB,0.0726331243377309,44,-0.0091533293181818,-0.0006648349064716,FIFA Men's World Cup
ZOM,LDM,RCB-3,0.0970283802258663,28,-0.0111034667857142,-0.0010773513971095,FIFA Men's World Cup
ZOM,LDM,RCB-4,0.0660317175833973,44,-0.0091533293181818,-0.000604410056486,FIFA Men's World Cup
ZOM,LDM,RDM,0.352451011449851,35,-0.0123028931428571,-0.0043361671319594,FIFA Men's World Cup
ZOM,LDM,RS,0.0861298629923683,38,-0.012741679736842,-0.0010974391300268,FIFA Men's World Cup
ZOM,LDM,RW,0.1643764526899776,44,-0.0090958854545454,-0.0014951493850925,FIFA Men's World Cup
